eventID,occurrenceID,basisOfRecord,occurrenceStatus,sex,lifeStage,dwciri:sex,dwciri:lifeStage,scientificName,scientificNameID,taxonRank,kingdom,phylum,class,order,family,genus,scientificNameAuthorship,verbatimIdentification
20130930UNDm4_335,a81df667-9560-43ce-a172-90c30956959b,MaterialSample,present,indeterminate,zoeae Z2,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1137,Cancridae,urn:lsid:marinespecies.org:taxname:106749,Family,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,,"Latreille, 1802",CANCRIDAE
20130930UNDm4_335,b953aa6a-c27d-420b-a700-30bc09f56db3,MaterialSample,present,indeterminate,unknown,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1131,Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,Phylum,Animalia,Chaetognatha,,,,,,CHAETOGNATHA
20130930UNDm4_335,84ae88df-9d1a-4fce-a8aa-99509be20f29,MaterialSample,present,indeterminate,unknown,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1131,Decapoda,urn:lsid:marinespecies.org:taxname:1130,Order,Animalia,Arthropoda,Malacostraca,Decapoda,,,"Latreille, 1802",SHRIMP
20130930UNDm4_335,d351b0f6-7220-4695-9d38-f7e359f00e99,MaterialSample,present,indeterminate,zoeae Z1,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1137,Fabia subquadrata,urn:lsid:marinespecies.org:taxname:445132,Species,Animalia,Arthropoda,Malacostraca,Decapoda,Pinnotheridae,Fabia,"Dana, 1851",FABIA_SUBQUADRATA
20130930UNDm4_335,751b3f04-5d27-42f5-99da-e9c95e78480b,MaterialSample,present,indeterminate,unknown,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1131,Gastropoda,urn:lsid:marinespecies.org:taxname:101,Class,Animalia,Mollusca,Gastropoda,,,,"Cuvier, 1795",GASTROPODA
20130930UNDm4_335,77f2ffda-1395-46cc-a9b8-c7c8dbf98279,MaterialSample,present,indeterminate,zoeae Z1,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1137,Grapsidae,urn:lsid:marinespecies.org:taxname:106772,Family,Animalia,Arthropoda,Malacostraca,Decapoda,Grapsidae,,"MacLeay, 1838",GRAPSIDAE
20130930UNDm4_335,f6800e77-f3f7-4a4d-a24a-6c63d99969f3,MaterialSample,present,indeterminate,unknown,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1131,Hyperiidea,urn:lsid:marinespecies.org:taxname:1205,Suborder,Animalia,Arthropoda,Malacostraca,Amphipoda,,,"H. Milne Edwards, 1830",HYPERIIDEA
20130930UNDm4_335,2ddbf624-f944-4e28-bfed-11710196f37d,MaterialSample,present,indeterminate,zoeae Z1,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1137,Paguridae,urn:lsid:marinespecies.org:taxname:106738,Family,Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,,"Latreille, 1802",PAGURIDAE
20130930UNDm4_335,28f8bdb0-3513-4cc1-bbd6-128d184c3462,MaterialSample,present,indeterminate,zoeae Z2,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1137,Paguridae,urn:lsid:marinespecies.org:taxname:106738,Family,Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,,"Latreille, 1802",PAGURIDAE
20130930UNDm4_335,b9446522-ee4a-4c23-939e-010738ab0f97,MaterialSample,present,indeterminate,unknown,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1131,Parathemisto,urn:lsid:marinespecies.org:taxname:147082,Genus,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Parathemisto,"Boeck, 1871",PARATHEMISTO
20130930UNDm4_335,21f0b496-1548-46e8-be21-1ff23ff68872,MaterialSample,present,indeterminate,unknown,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1131,Primno macropa,urn:lsid:marinespecies.org:taxname:180759,Species,Animalia,Arthropoda,Malacostraca,Amphipoda,Phrosinidae,Primno,"Guérin-Méneville, 1836",PRIMNO_MACROPA
20130930UNDm5_200,37219c1b-152e-4667-956f-6aaee4d5b7d4,MaterialSample,present,indeterminate,copepodites C5,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1112,Aetideus divergens,urn:lsid:marinespecies.org:taxname:346076,Species,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,Aetideus,"Bradford, 1971",AETIDEUS_divergens
20130930UNDm5_200,fc9ed67f-5079-4529-9791-73a3b6fbe882,MaterialSample,present,indeterminate,medusae,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1129,Anthomedusae,urn:lsid:marinespecies.org:taxname:151687,Order,Animalia,Cnidaria,Hydrozoa,Anthomedusae,,,"Haeckel, 1879",ANTHOMEDUSAE
20130930UNDm5_200,695d425d-e06a-4ebd-9fc3-fe0458d51ff4,MaterialSample,present,indeterminate,unknown,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1131,Bivalvia,urn:lsid:marinespecies.org:taxname:105,Class,Animalia,Mollusca,Bivalvia,,,,"Linnaeus, 1758",BIVALVIA
20130930UNDm5_200,5bf63e21-448a-4672-974c-47c60b67d4fc,MaterialSample,present,indeterminate,unknown,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1131,Bivalvia,urn:lsid:marinespecies.org:taxname:105,Class,Animalia,Mollusca,Bivalvia,,,,"Linnaeus, 1758",BIVALVIA
20130930UNDm5_200,eb27351b-47ca-45fe-9b03-e4ea81d2fc0e,MaterialSample,present,indeterminate,copepodites C3,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S118,Calanoida,urn:lsid:marinespecies.org:taxname:1100,Order,Animalia,Arthropoda,Copepoda,Calanoida,,,"Sars G. O., 1903",CALANOIDA
20130930UNDm5_200,17d9e319-9131-4810-8127-1625ce5ec9ed,MaterialSample,present,indeterminate,cypris,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1120,Cirripedia,urn:lsid:marinespecies.org:taxname:1082,Subclass,Animalia,Arthropoda,Thecostraca,,,,"Burmeister, 1834",BARNACLES
20130930UNDm5_200,ebae92eb-905b-4484-b5cd-cda4f5e73493,MaterialSample,present,indeterminate,nauplii,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1130,Cirripedia,urn:lsid:marinespecies.org:taxname:1082,Subclass,Animalia,Arthropoda,Thecostraca,,,,"Burmeister, 1834",BARNACLES
20130930UNDm5_200,32edda8e-8758-4904-b3c8-4b2d4cdf8bc2,MaterialSample,present,indeterminate,medusae,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1129,Clytia,urn:lsid:marinespecies.org:taxname:117030,Genus,Animalia,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia,"Lamouroux, 1812",CLYTIA
20130930UNDm5_200,8e1126ab-e441-4b6d-b1cd-5d33ae438340,MaterialSample,present,female,adult,http://vocab.nerc.ac.uk/collection/S10/current/S102,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Corycaeus anglicus,urn:lsid:marinespecies.org:taxname:149847,Species,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Corycaeus,"Lubbock, 1857",CORYCAEUS_ANGLICUS
20130930UNDm5_200,8ed9e530-c0c9-4fde-9fb7-741804c149c0,MaterialSample,present,indeterminate,pluteus larvae,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1162,Echinodermata,urn:lsid:marinespecies.org:taxname:1806,Phylum,Animalia,Echinodermata,,,,,"Klein, 1778",ECHINODERMATA
20130930UNDm5_200,715ca304-7681-4622-8759-0f67b15bf049,MaterialSample,present,indeterminate,eggs,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1122,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,Family,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,,"Dana, 1850",EUPHAUSIIDAE
20130930UNDm5_200,299bcd86-65f4-427e-8417-35fc786314bf,MaterialSample,present,indeterminate,veliger,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1193,Gastropoda,urn:lsid:marinespecies.org:taxname:101,Class,Animalia,Mollusca,Gastropoda,,,,"Cuvier, 1795",GASTROPODA
20130930UNDm5_200,58b22c30-c413-4702-a16b-006677687f5f,MaterialSample,present,indeterminate,polyp,http://vocab.nerc.ac.uk/collection/S10/current/S105,,Hydrozoa,urn:lsid:marinespecies.org:taxname:1337,Class,Animalia,Cnidaria,Hydrozoa,,,,"Owen, 1843",HYDROZOA
20130930UNDm5_200,9d37125a-6722-41b8-a9a4-cd7943356569,MaterialSample,present,indeterminate,unknown,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1131,Larvacea,urn:lsid:marinespecies.org:taxname:17446,Class,Animalia,Chordata,Larvacea,,,,,LARVACEA
20130930UNDm5_200,00c812fd-24f0-423d-95af-b532e7ace9fb,MaterialSample,present,indeterminate,medusae,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1129,Leptomedusae,urn:lsid:marinespecies.org:taxname:151689,Order,Animalia,Cnidaria,Hydrozoa,Leptomedusae,,,"Haeckel, 1866",LEPTOMEDUSAE
20130930UNDm5_200,f7c59582-f2bb-4586-a94e-c2885c487570,MaterialSample,present,female,adult,http://vocab.nerc.ac.uk/collection/S10/current/S102,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Microcalanus pusillus,urn:lsid:marinespecies.org:taxname:157675,Species,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Microcalanus,"Sars G.O., 1903",MICROCALANUS_PUSILLUS
20130930UNDm5_200,b6f62144-aa02-4363-a222-fd231b167673,MaterialSample,present,indeterminate,bract,http://vocab.nerc.ac.uk/collection/S10/current/S105,,Muggiaea atlantica,urn:lsid:marinespecies.org:taxname:135441,Species,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Muggiaea,"Cunningham, 1892",MUGGIAEA_atlantica
20130930UNDm5_200,61315d4d-038a-405e-adfe-9b2e918b9721,MaterialSample,present,indeterminate,eudoxid,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1195,Muggiaea atlantica,urn:lsid:marinespecies.org:taxname:135441,Species,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Muggiaea,"Cunningham, 1892",MUGGIAEA_atlantica
20130930UNDm5_200,50539799-5aea-4f36-9efc-a96d6944a56a,MaterialSample,present,indeterminate,gonophore,http://vocab.nerc.ac.uk/collection/S10/current/S105,,Muggiaea atlantica,urn:lsid:marinespecies.org:taxname:135441,Species,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Muggiaea,"Cunningham, 1892",MUGGIAEA_atlantica
20130930UNDm5_200,bfb0e065-1813-451f-b991-6c478fa0bf78,MaterialSample,present,indeterminate,nectophore,http://vocab.nerc.ac.uk/collection/S10/current/S105,,Muggiaea atlantica,urn:lsid:marinespecies.org:taxname:135441,Species,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Muggiaea,"Cunningham, 1892",MUGGIAEA_atlantica
20130930UNDm5_200,b8f8aa56-711d-4f5f-9067-eaa2278fd113,MaterialSample,present,female,adult,http://vocab.nerc.ac.uk/collection/S10/current/S102,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Oithona similis,urn:lsid:marinespecies.org:taxname:106656,Species,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,"Claus, 1866",OITHONA_SIMILIS
20130930UNDm5_200,a3d3c817-f6ab-460c-a760-3f83f6b753e2,MaterialSample,present,male,adult,http://vocab.nerc.ac.uk/collection/S10/current/S103,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Oithona similis,urn:lsid:marinespecies.org:taxname:106656,Species,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,"Claus, 1866",OITHONA_SIMILIS
20130930UNDm5_200,a8f83b81-a931-4744-8771-be775c8c777c,MaterialSample,present,female,adult,http://vocab.nerc.ac.uk/collection/S10/current/S102,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Oithona spinirostris,urn:lsid:marinespecies.org:taxname:157737,Species,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,"Claus, 1863",OITHONA_SPINIROSTRIS
20130930UNDm5_200,c5693f03-0dcb-4005-a466-560116df4743,MaterialSample,present,female,adult,http://vocab.nerc.ac.uk/collection/S10/current/S102,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Oncaea,urn:lsid:marinespecies.org:taxname:128690,Genus,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Oncaea,"Philippi, 1843",ONCAEA
20130930UNDm5_200,4550812a-b082-4db7-836f-6f66aa8d0b4b,MaterialSample,present,female,adult,http://vocab.nerc.ac.uk/collection/S10/current/S102,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685,Species,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus,"(Claus, 1863)",PARACALANUS_PARVUS
20130930UNDm5_200,750937e4-be6f-4c15-9523-694b1b4545c6,MaterialSample,present,male,adult,http://vocab.nerc.ac.uk/collection/S10/current/S103,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685,Species,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus,"(Claus, 1863)",PARACALANUS_PARVUS
20130930UNDm5_200,95c26564-4d90-42cf-bd91-9379473a0c2d,MaterialSample,present,indeterminate,copepodites C4,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1110,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685,Species,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus,"(Claus, 1863)",PARACALANUS_PARVUS
20130930UNDm5_200,55121da1-42c3-4cc1-8040-9fc749e78cd8,MaterialSample,present,indeterminate,copepodites C5,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1112,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685,Species,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus,"(Claus, 1863)",PARACALANUS_PARVUS
20130930UNDm5_200,0318b4e4-99d7-466e-af93-ecdefb887e34,MaterialSample,present,indeterminate,adult,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Polychaeta,urn:lsid:marinespecies.org:taxname:883,Class,Animalia,Annelida,Polychaeta,,,,"Grube, 1850",POLYCHAETA
20130930UNDm5_200,075f7e94-f79b-4381-af6c-75fc57ad027f,MaterialSample,present,indeterminate,larvae,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1128,Polychaeta,urn:lsid:marinespecies.org:taxname:883,Class,Animalia,Annelida,Polychaeta,,,,"Grube, 1850",POLYCHAETA
20130930UNDm5_200,264864bd-2eb2-4770-81b5-c77a0c882b96,MaterialSample,present,indeterminate,trochophore,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1192,Polychaeta,urn:lsid:marinespecies.org:taxname:883,Class,Animalia,Annelida,Polychaeta,,,,"Grube, 1850",POLYCHAETA
20130930UNDm5_200,1e509bff-3322-4023-95be-dad02c466454,MaterialSample,present,indeterminate,copepodites C3,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S118,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,Genus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,"Boeck, 1872",PSEUDOCALANUS
20130930UNDm5_200,0b85ca5e-599d-430e-b4cc-a740cb8b1fd2,MaterialSample,present,indeterminate,copepodites C5,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1112,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,Genus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,"Boeck, 1872",PSEUDOCALANUS
20130930UNNm1_335,2ecf57d8-7ebc-4754-aa7f-3d01d8efaaa8,MaterialSample,present,indeterminate,zoeae Z1,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1137,Brachyura,urn:lsid:marinespecies.org:taxname:106673,Infraorder,Animalia,Arthropoda,Malacostraca,Decapoda,,,"Latreille, 1802",BRACHYURA
20130930UNNm1_335,acba1f39-43b6-4edb-807a-9562db0d584f,MaterialSample,present,indeterminate,zoeae Z1,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1137,Callianassa californiensis,urn:lsid:marinespecies.org:taxname:465346,Species,Animalia,Arthropoda,Malacostraca,Decapoda,Callianassidae,Callianassa,"Dana, 1854",CALLIANASSA_CALIFORNIENSIS
20130930UNNm1_335,29ca0437-e25b-4f8b-a42b-ba1ffd03d6c0,MaterialSample,present,indeterminate,unknown,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1131,Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,Phylum,Animalia,Chaetognatha,,,,,,CHAETOGNATHA
20130930UNNm1_335,f2fe15ce-905c-41de-81d0-8a90d520341f,MaterialSample,present,indeterminate,unknown,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1131,Cyphocaris challengeri,urn:lsid:marinespecies.org:taxname:428630,Species,Animalia,Arthropoda,Malacostraca,Amphipoda,Cyphocarididae,Cyphocaris,"Stebbing, 1888",CYPHOCARIS_CHALLENGERI
20130930UNNm1_335,c60c293f-ffc4-47e2-ac66-5802e56897f9,MaterialSample,present,indeterminate,unknown,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1131,Decapoda,urn:lsid:marinespecies.org:taxname:1130,Order,Animalia,Arthropoda,Malacostraca,Decapoda,,,"Latreille, 1802",SHRIMP
20130930UNNm1_335,11b9dd48-ad90-4730-a5bb-f87c0abb9ed9,MaterialSample,present,indeterminate,unknown,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1131,Eumida sanguinea,urn:lsid:marinespecies.org:taxname:130644,Species,Animalia,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eumida,"(Örsted, 1843)",EUMIDA_SANGUINEA
20130930UNNm1_335,41e62631-e1fe-4855-a954-30931b979f8f,MaterialSample,present,indeterminate,adult,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Species,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,"Hansen, 1911",EUPHAUSIA_PACIFICA
20130930UNNm1_335,77d2ca88-dbfd-4a15-ace2-c705464dbd27,MaterialSample,present,indeterminate,unknown,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1131,Gammaridea,urn:lsid:marinespecies.org:taxname:1207,Suborder,Animalia,Arthropoda,Malacostraca,Amphipoda,,,"Latreille, 1802",GAMMARIDEA
20130930UNNm1_335,5af5f2e0-f38d-4fac-b1a3-d2bf1bad9933,MaterialSample,present,indeterminate,juvenile,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S11,Hyperiidea,urn:lsid:marinespecies.org:taxname:1205,Suborder,Animalia,Arthropoda,Malacostraca,Amphipoda,,,"H. Milne Edwards, 1830",HYPERIIDEA
20130930UNNm1_335,a0e1257a-7687-40b2-aa66-6791b3afcf19,MaterialSample,present,indeterminate,unknown,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1131,Mysidacea,urn:lsid:marinespecies.org:taxname:2824,Order,Animalia,Arthropoda,Malacostraca,Mysidacea,,,"Haworth, 1825",MYSIDACEA
20130930UNNm1_335,e08d506a-39ec-45c1-ba23-7bc013dafe62,MaterialSample,present,indeterminate,zoeae Z1,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1137,Paguridae,urn:lsid:marinespecies.org:taxname:106738,Family,Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,,"Latreille, 1802",PAGURIDAE
20130930UNNm1_335,dd581df7-fce7-4fc2-ae73-e06b26fb5ede,MaterialSample,present,indeterminate,unknown,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1131,Parathemisto,urn:lsid:marinespecies.org:taxname:147082,Genus,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Parathemisto,"Boeck, 1871",PARATHEMISTO
20130930UNNm1_335,657089e6-a022-4e1e-a426-6c793436d989,MaterialSample,present,indeterminate,unknown,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1131,Primno macropa,urn:lsid:marinespecies.org:taxname:180759,Species,Animalia,Arthropoda,Malacostraca,Amphipoda,Phrosinidae,Primno,"Guérin-Méneville, 1836",PRIMNO_MACROPA
20130930UNNm1_335,a2393e3b-5af7-4569-b88d-12b0fdc277d4,MaterialSample,present,indeterminate,adult,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Thysanoessa raschii,urn:lsid:marinespecies.org:taxname:110711,Species,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,"(M. Sars, 1863)",THYSANOESSA_RASCHII
20130930UNNm2_335,50aa20ab-bbbc-486e-b347-5173dfcf4a2f,MaterialSample,present,indeterminate,zoeae Z1,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1137,Callianassa californiensis,urn:lsid:marinespecies.org:taxname:465346,Species,Animalia,Arthropoda,Malacostraca,Decapoda,Callianassidae,Callianassa,"Dana, 1854",CALLIANASSA_CALIFORNIENSIS
20130930UNNm2_335,449e7810-b2a5-4939-939d-1e92e9496464,MaterialSample,present,indeterminate,unknown,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1131,Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,Phylum,Animalia,Chaetognatha,,,,,,CHAETOGNATHA
20130930UNNm2_335,7e1596b5-6a9a-44cc-af49-877adfc4d3a0,MaterialSample,present,indeterminate,unknown,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1131,Cyphocaris challengeri,urn:lsid:marinespecies.org:taxname:428630,Species,Animalia,Arthropoda,Malacostraca,Amphipoda,Cyphocarididae,Cyphocaris,"Stebbing, 1888",CYPHOCARIS_CHALLENGERI
20130930UNNm2_335,035cb88e-46df-43e7-bfd7-bf838964563d,MaterialSample,present,indeterminate,larvae,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1128,Decapoda,urn:lsid:marinespecies.org:taxname:1130,Order,Animalia,Arthropoda,Malacostraca,Decapoda,,,"Latreille, 1802",SHRIMP
20130930UNNm2_335,46e9231c-2acc-4e20-b7d9-b0f1034c31d3,MaterialSample,present,indeterminate,adult,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Species,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,"Hansen, 1911",EUPHAUSIA_PACIFICA
20130930UNNm2_335,a1da8fcd-e2c4-4eed-9a3c-2991a9f36509,MaterialSample,present,indeterminate,juvenile,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S11,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Species,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,"Hansen, 1911",EUPHAUSIA_PACIFICA
20130930UNNm2_335,1c5374a3-7327-40d5-9445-0b44f40c6f17,MaterialSample,present,indeterminate,juvenile,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S11,Gammaridea,urn:lsid:marinespecies.org:taxname:1207,Suborder,Animalia,Arthropoda,Malacostraca,Amphipoda,,,"Latreille, 1802",GAMMARIDEA
20130930UNNm2_335,3cf3f9fe-2688-4e73-a636-3d5c440f24c3,MaterialSample,present,indeterminate,juvenile,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S11,Hyperiidea,urn:lsid:marinespecies.org:taxname:1205,Suborder,Animalia,Arthropoda,Malacostraca,Amphipoda,,,"H. Milne Edwards, 1830",HYPERIIDEA
20130930UNNm2_335,8abd40a2-8c8c-40a3-bb8c-e56d1913d43b,MaterialSample,present,indeterminate,larvae,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1128,Mysidacea,urn:lsid:marinespecies.org:taxname:2824,Order,Animalia,Arthropoda,Malacostraca,Mysidacea,,,"Haworth, 1825",MYSIDACEA
20130930UNNm2_335,396f2627-3017-4674-a51d-82f399dd472c,MaterialSample,present,indeterminate,unknown,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1131,Mysidacea,urn:lsid:marinespecies.org:taxname:2824,Order,Animalia,Arthropoda,Malacostraca,Mysidacea,,,"Haworth, 1825",MYSIDACEA
20130930UNNm2_335,1344aafb-041e-47b7-b9f5-078314dd6a91,MaterialSample,present,indeterminate,unknown,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1131,Parathemisto,urn:lsid:marinespecies.org:taxname:147082,Genus,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Parathemisto,"Boeck, 1871",PARATHEMISTO
20130930UNNm2_335,e6e58592-d584-4381-9390-bb4199e4b294,MaterialSample,present,indeterminate,adult,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Thysanoessa raschii,urn:lsid:marinespecies.org:taxname:110711,Species,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,"(M. Sars, 1863)",THYSANOESSA_RASCHII
