occurrenceID,life_history_stage
e6f3bd54-e5ec-41d0-94b8-d291a8b7c416,5;_CV
f8686f87-95dd-4bfa-a29e-26741b226686,Female;_Adult
645a4750-07e3-4674-a18b-4e19b925a8d0,4;_CIV
9fa357ff-4a7c-434e-b090-c743fa796e19,5;_CV
4a9061fb-88f1-4c47-b662-d2d38827521e,Veliger
b8f4cfc6-b6f3-40ba-8f14-a2e7f3358721,Female;_Adult
4f9f468e-15ce-45e7-b3a9-3977a2b7ed12,Male;_Adult
db05f625-cd39-4590-9a38-e3890935dbb3,2;_CII
31c204ec-9eef-4967-a324-f3fb28124ad7,3;_CIII
5d2fb79b-0c84-4894-a0a6-1aec3fa778b3,4;_CIV
a6037306-8900-429b-a475-828887dc06a1,5;_CV
04df99b6-2ed5-4ae1-a69e-04955284e75b,Female;_Adult
bb00439a-0277-4cce-92d8-3768c0ac82c6,Male;_Adult
21beb32e-ffd1-4f76-9f1d-a724477ad3ac,Unknown
85808d9d-6ce3-40d8-8e8e-3bbfd0766ad1,Unknown
cd637fc4-914f-4816-a655-803d6307e5c1,Female;_Adult
d04f58fa-7248-4840-986b-d66fe8828a56,Male;_Adult
56c407d1-3306-408d-9280-924868540802,5;_CV
6308de3c-8494-4b2c-93e6-995ca8ce5586,5;_CV
62a7b78c-b793-400d-bb96-3a542a9281aa,Copepodite
bde05ad7-0ccc-4310-a854-90a76bc454d3,Copepodite
ec79b6a6-1d3b-4413-958c-647201d0fb59,Female;_Adult
c3375c97-b599-4e27-be17-1174ad798318,Male;_Adult
6a39e3f3-8f30-4fb2-bdc3-05bafdcb93d3,4;_CIV
51a02f55-959c-49ee-b570-aa04bb742cd0,5;_CV
7d463a97-32b5-4ac2-9ba5-31e2dfb9dadb,Male;_Adult
5db0b11a-f0cc-4b9a-8fdc-85172bd134dc,3;_CIII
8e272ac8-1c54-49bd-b51c-007bdb73bf7b,4;_CIV
40c88733-3dd4-4f42-a8f2-573eb319d2b7,3;_CIII
641041ec-e4fc-40cf-a41f-5466762053c4,4;_CIV
85d326c6-4aea-43b8-930b-8c5ec82c44a9,5;_CV
b184dfcd-7088-4629-a5e2-6ff825e4f4bd,Female;_Adult
b61e098a-d8a1-4533-9179-a2d79b5b6004,Male;_Adult
f932e765-8f46-4b4c-aa11-c9436adae501,5;_CV
46104947-3917-4d01-b189-3a89711aa93e,Egg
18ea771a-0f25-4b8f-b652-012f7e69f5bc,Medusa
460c8d03-41bb-494f-9645-b84b77992d9d,Female;_Adult
f0fd43ac-2e29-4f83-927c-05db69e7e0ad,Male;_Adult
22a0d9b0-678d-42e3-b171-07e19f74c1c2,5;_CV
ac429903-aa1b-4acf-bb4d-e57be0ea9661,Cyprid_larva
3c88529c-df4d-48d3-8018-f25fd851d10e,Nauplii
2746a88b-a5b2-441a-96e2-aff67c03d183,Female;_Adult
26829661-93b0-46f2-98c6-2870177a828f,Female;_Adult
544cea8b-baf9-473f-8ae8-a5fc0856cf70,Veliger
b87d128d-1408-488d-b6dd-64474a1572da,Female;_Adult
3385886c-69d5-423e-84de-23bc4819c7de,Male;_Adult
9e705703-4090-4f7a-9f76-8e4a380a1921,1;_CI
fdae0b9f-7895-46c8-bb05-b9fbb5ca0554,2;_CII
0ef90ad2-87ea-459d-a018-fc6479c52039,3;_CIII
03d0b39c-c975-4902-8789-e0a6248f4b65,5;_CV
498ee508-88b9-48f7-9f4a-ca3b66af7fc3,Nectophore
c101393f-bf2d-4d8b-b38c-ddc0084eed13,Larva
54a44a29-3144-4769-bd54-26576e12b461,Unknown
e664754d-1daf-40e1-8445-3f93c81aac2c,Adult
1ffe0af4-afae-4934-9d5b-867b0a37ba20,5;_CV
396bf6b6-7fa9-480d-8777-0a395f0056f7,N1;_Nauplius_1
3c4f36ba-6eac-4212-845a-a6f0503bd4b6,N2;_Nauplius_2
f182aab8-5b09-4acd-a8f9-49c703195d89,Unknown
e4773524-de04-454b-a889-ce02f17a64d4,Unknown
d5cbb93a-71cd-4b75-bc4c-eea656df736f,Unknown
4a18ae15-91d8-4fa6-bedc-c3b8f8472a04,Female;_Adult
73aa53b6-1877-4b74-8a2b-fd264a48c96b,Adult
1be1da48-5494-4673-9645-8aaabffedf42,Male;_Adult
dd720750-7701-48e3-8c16-69ca0838a276,F4;_Furcilia_4
f777db20-cc8b-4b5f-bf0b-f756f6642314,F7;_Furcilia_7
cda0bc59-9211-41ee-83c6-5616e8ac6f00,Juvenile
0b413485-374f-4a0d-92af-0950f0ed6787,Unknown
b85c6f76-d15e-4737-bd0f-172e3d34c813,Unknown
65e7dcaa-71e7-4a8c-958b-9165e660a344,Unknown
78568b85-13b4-4e8f-8343-78bbc223033c,Adult
65591d7e-3b90-49fb-a6c5-82ba04c8d357,1;_CI
7bcc5bc0-2ad1-4962-92f5-38737cb2949c,Female;_Adult
2981b600-8d0d-45c3-b841-8e2a729725fc,4;_CIV
a0aa0777-ef49-4f04-9143-2c4792e87cce,5;_CV
ee11732f-d3ba-42f2-b14e-1ff3b66f5fc4,Medusa
f45d264b-4ded-467d-a24d-f793ea38fed8,Unknown
fa2c2013-c14d-4a95-9430-797d618684eb,Cyphonaut
2969edb0-8978-431b-b84d-9978aefcf478,1;_CI
cf14c405-3701-4b42-ae88-e20f55925618,2;_CII
ec385ac5-ce95-4d7a-ae4b-99c7700d4c05,Male;_Adult
973f69fa-35a2-40de-9a9c-2ee08cec5f83,1;_CI
19dadd36-32a0-43e5-943f-478fa9f3491b,2;_CII
39d53374-87ca-4275-94db-eca1b01103a2,5;_CV
82d85126-eeb1-4f38-94e6-24a7a3ef187f,Nauplii
74b798b0-d334-401b-b937-a204ed1cce23,Nauplii
1646b311-018b-42fb-826a-69164a855d5d,Male;_Adult
f5ac9e52-a804-4d8e-8c98-369ee6856dc3,Pluteus_larva
57ea05c9-c0e2-4ee0-b4c8-05a025e85394,Metanauplius
be479bd8-e488-406e-9165-97c1ccc16a43,N2;_Nauplius_2
2a461992-a994-46d6-8fe6-d0594ce24dfc,Egg
c4e95a39-6660-4741-be93-3fd078dc19e0,Veliger
3ec040a7-d458-4d44-99c4-d5171b42273f,Unknown
3f063fb4-c986-40bf-9606-5caea9ebfef1,Unknown
90423d25-b731-40da-8e2c-0b42e3f74ff3,Male;_Adult
93e3ae90-b58f-4868-ad38-ba7eeddd9466,Female;_Adult
8bb67b23-849d-4d71-8181-f48874d22ec3,Male;_Adult
1899272b-b4e6-4cca-bced-1d35f66d4e77,2;_CII
64c840a3-e6de-44b7-a06c-cd3b535b32d0,4;_CIV
f2b4fd73-debd-4de7-adc1-9e209d4a6d3c,5;_CV
98fec539-d850-4472-ab28-e5b1d7a3ff7c,Bract
9f042f26-72ed-410c-8428-53881fbceb37,Nectophore
aa740e4d-500e-4c65-b0f0-16c16ccd525f,Female;_Adult
d17a6262-9a0a-4371-9520-6280a874559c,Male;_Adult
db661c2a-92dc-48ed-a41e-7fe9553b85fd,Copepodite
6a418c41-e7cd-40fa-b4ae-43ca4adec1d7,Female;_Adult
3bedbd8b-1a63-47f4-b1e3-49cf24090260,Female;_Adult
56303a0e-4721-48a1-aae4-d5129fa9360a,Female;_Adult
0a1c6355-4545-457d-93d9-37cdef553a1b,Male;_Adult
4e8bb460-7888-4bd3-b03a-7215359fb392,4;_CIV
5ecb78c9-fd76-48ff-8aaa-190e09c01d98,4;_CIV
88f9f728-69e4-4ce7-a39a-61b374e62594,5;_CV
bc905535-e991-4f53-ad45-73c002c9fb85,Adult
b17ee4c8-b50f-45e0-9cca-bb3802c12e3c,Larva
2ca3b456-3a7d-4b13-8532-5ccd0bf49a7f,Trocophore_larva
ee49ac66-827c-4085-bc0f-bd63649a2ca2,3;_CIII
1751c858-7e90-4ee3-90bc-e777d60b8fe7,4;_CIV
0fad8f70-4a58-4c03-9e25-8ec85afcfbd8,5;_CV
d711231c-0fb2-4405-84d1-208660a85e4f,Egg
6ba638eb-74b3-4ed0-a385-05ae24ca5d17,Unknown
4bc11d35-330f-4d9c-a891-fbceadc2f9c8,Unknown
78314853-4334-49c1-b59d-e6c5554fe520,Unknown
7de81e06-6dc0-4b6f-a4b9-38f4fcb2d6bf,Unknown
bda6602a-615d-412b-ae0d-510638f65d37,Unknown
7c861241-0845-4714-9ab6-77e47240d9cb,Unknown
7b1bd380-85d1-46d7-96a3-f2ac06657f48,Unknown
57962eb0-ece6-4bda-93f5-187eb4cfa5e7,Adult
6d7c6b11-5f0a-4ae9-9f64-0cd7cc44c847,F1;_Furcilia_1
5fcada33-63aa-4279-86ea-a033f978132d,F2;_Furcilia_2
faeae239-5a4d-44b9-8181-0b6ab9549153,Juvenile
3236f001-62f1-45e0-b169-c302b47243b8,Unknown
def7bcf4-e423-4d07-988d-36f9a526ae1b,Unknown
79efb965-43c4-49c1-822f-1f6166dbc1a1,Unknown
67afcd10-e346-4f85-9afe-611e17d405fc,Unknown
cdc58a71-4ac0-450d-b507-6afc415e188a,Unknown
18aa313a-ea31-48af-840f-4ebfbbee9e4e,Unknown
2fce21d1-f6fb-4532-a671-1c9485c6f297,Unknown
c6e11aee-df1f-4862-b1b9-1c6de7b281de,Juvenile
221ec22d-af9a-440a-bdfd-b61774b7b756,Unknown
8f1479b9-5be5-4ecb-b4c2-b31df585b6c1,Cyphonaut
e9cdb4be-894a-4226-9f4b-094923374724,1;_CI
db669cd5-4a87-4c7e-bdca-f6ff553ca0d3,1;_CI
760651a2-8348-48c6-a923-ea764107bdc3,2;_CII
68e07bfb-f22f-477a-bc91-d4e6c0bd3722,3;_CIII
181fa3dd-6e6f-4149-82f7-cc7417d9914b,4;_CIV
45a23137-5b03-40a9-bcf3-64e7d3f07e36,Nauplii
352d3f69-7020-4fa4-83e8-f21c75b2071f,Nauplii
79fb3925-c91a-4643-8c35-e9e4d3166eac,Male;_Adult
596bcd66-2891-4845-aab0-116355d5d5d3,Pluteus_larva
c1b280e6-7529-457b-9303-2fcdc08ab0a0,Cal1;_Calyptopis_1
f3b23009-201c-45b1-904d-af8895a80d9a,N1;_Nauplius_1
608f9bcb-115d-449f-b2d8-80ae1bc82c52,N2;_Nauplius_2
8f767e13-8b05-4c2d-a3fb-008182f0354a,Egg
34b2c970-6f83-4468-829e-b987c744cb5f,Unknown
433cedee-d663-478f-bddb-7feec6c6cbc8,Unknown
a04a0df3-93a2-4dbf-b638-f6b206509eb4,Female;_Adult
42f8e9c1-3767-4629-aa62-8798c418bf06,5;_CV
b3af0d08-e51a-4268-9265-a986c1691e9f,Unknown
2c8dc5ea-62fc-439d-934b-e7c83277242b,Bract
59631247-3c65-4f02-93bd-b3f7536f0fd5,Nectophore
0bc9db47-fcda-48cf-b67f-c9eeda3c2279,Female;_Adult
5a27157c-f5d2-4f3a-b277-828a3169ec34,Male;_Adult
27645019-6a29-4547-862b-8a44e12b76f8,Copepodite
27ed1d4b-a786-4dde-96a9-de75637dfec8,Female;_Adult
626cb6ce-c4c3-4402-9b03-886c1cd2187d,Female;_Adult
e22953fa-2f40-473a-b1cb-526fe8430320,Female;_Adult
b870a894-3b72-49d5-87b5-92f39958670b,Female;_Adult
4b416f66-bf59-4a80-873d-c0474a39d015,Male;_Adult
5179fbbd-2682-4ed1-a0c4-7f653e5a0bc3,4;_CIV
4716b86d-bf67-4644-9e6c-5399baf942a0,5;_CV
53e3ca8a-d321-4652-bed8-5b49c0116880,Adult
d7e5faa0-80c9-4226-8d25-1a97b33620aa,Larva
cdc05880-78c6-4fbf-8a2b-e97df08152c0,Trocophore_larva
21da7645-5b7a-434b-b3dd-78c801302279,Female;_Adult
50dfa330-f151-4c69-b10a-45202ff8f564,5;_CV
3a806d45-dba8-4995-979b-bc07bc544c69,Medusa
e17d39ff-ad0a-4e49-af94-85513a8c657f,Unknown
4568d6f1-c07f-4889-ad63-ba8371fce5d6,Unknown
2ca4da74-5e36-4fcb-b12d-5fab0a8be374,Unknown
b91e1703-98ac-4559-9249-28559c1af7f2,Unknown
738e74cb-5cb7-4639-9e9f-c3d1953ff832,Unknown
b8013f2d-46e8-4b9d-939f-841c6c4fe892,Female;_Adult
27e4268c-03d2-410f-9ade-62ed2a35345a,F1;_Furcilia_1
e49f32b9-5b3d-46b7-a28b-46d0e89827cb,F2;_Furcilia_2
7ed3586c-9ad4-4790-aa10-1632da90ba29,Juvenile
025c0b22-5ecb-4a55-a72c-718fd46a3f89,Z1;_Zoea_I
72d34fcc-e547-4e68-9846-9d8df5c764c9,Z2;_Zoea_II
d43cae74-2857-44c6-a8a0-c85a05ad9b62,Z3;_Zoea_III
728c6836-46fe-4a8c-bc2f-1e4d30ecf769,Unknown
947145d2-8b53-421e-9f92-d60c589b7972,Unknown
812dad83-d1fd-4031-8063-68338bd8ddb8,Z4;_Zoea_IV
45c4906f-5eec-44b2-9cfb-8fc528ec5d35,Unknown
bf020bbc-0138-4d45-afd7-648722c7ce73,Z1;_Zoea_I
d7f10ac8-4aac-4df0-9ebb-7058bcb1802f,Z2;_Zoea_II
45676b30-a911-4313-afd4-18c9965fa399,Z3;_Zoea_III
1838eb8c-7b14-4bb9-82a8-cdaa50b75284,Z4;_Zoea_IV
ff51724a-e5b2-4e6b-b5ba-95eba049d095,Z1;_Zoea_I
5f54be56-6c31-4a77-8878-bb9037fc913d,Unknown
a9eefaa3-9e68-43e9-ba6f-4168c1a7b6bd,F1;_Furcilia_1
ea040b74-04b6-4ebc-b142-f4d1550edcd5,Unknown
fb9c0cd6-c770-453f-b917-6658c832e648,Cyphonaut
c8fb8241-bc80-44b6-9faa-b1c61a696c2d,1;_CI
35f1fda1-c403-4427-bbeb-80a1d51d7aea,Nauplii
50e10709-8247-494d-8ed7-3104b3a0043f,Nauplii
95cc1116-55a9-453d-8465-fd7b61e9aa7b,Male;_Adult
12481d21-264d-474a-9447-7868fb6df58c,Pluteus_larva
f9d667ab-abc9-4e7c-90c9-00a978393e19,Cal1;_Calyptopis_1
985294cb-5227-4d0b-b5e4-21e270f744b6,N2;_Nauplius_2
897c88dc-8929-421a-84e3-88720e3bd4f8,Egg
c3fa2113-d0b5-4fa2-9f7f-62f7bd165b70,Veliger
2636c3c7-c8a6-4a3f-ac06-130deeec3eae,Unknown
11de0024-bbe0-4756-8b27-20e0f1ac1295,Unknown
30a2d977-c7b6-49a9-b379-a4582ef7dd62,Bract
9639cf4b-017b-486d-8a39-2918c74cc823,Eudoxid
18bde27f-fe56-47bd-9641-31c5f41c207d,Gonophore
212eb9d2-44a2-4994-81d7-93d034222cf1,Nectophore
5a467206-afac-4700-8b97-f78c7ef2497b,Female;_Adult
6178d6b0-6ea2-4f44-9b09-933ebbfa438f,Copepodite
0edfabe6-e25e-4982-8a52-43873f3340da,Female;_Adult
0ae7e074-7d81-460e-aad9-831f8149b4a8,Male;_Adult
0af1ef1b-6486-4aa3-87ff-790ede93d619,Female;_Adult
03c0dddb-5d17-4966-b97b-55d91c8731f4,Male;_Adult
035c37ef-d8fc-4592-ae1e-ec975c447be3,4;_CIV
74630043-b88e-43e0-816e-173f91ed7c37,5;_CV
c2130157-7978-45c9-8689-f494ac2a8d87,Adult
51c2d7e2-918e-4b5f-9f8d-8cb63cb44b99,Larva
ed0585ad-7402-4775-9ed9-0474830d2cad,Trocophore_larva
2e7e7448-6678-4936-aee8-ed3a360e6543,N1;_Nauplius_1
ea615b1f-452d-4bb9-aa36-b59dfc8fedbb,Unknown
9f158ded-dd8d-4595-a9ba-6d25e231ecd3,Unknown
eeb4efac-3705-4f7d-a220-d3498ae8ccdd,Unknown
75551243-759d-4c78-8b37-68c78458d8c9,Juvenile
ff172332-e87c-431c-9c21-746a521c3429,Z1;_Zoea_I
cc23d9aa-7779-42da-950f-64ff4d939e17,Z2;_Zoea_II
75792310-193a-4968-a5eb-dfbb67711ada,Z3;_Zoea_III
8d566e6a-848b-422b-b9f6-f1352d064cce,Z4;_Zoea_IV
c0d71f48-2a4e-42b7-8b21-c78bb36887a9,Unknown
6692f441-ed69-4320-8f5c-d01d5c9d5ad4,Unknown
a33fc2bd-03f0-4ff3-8d9a-5561a1ad5a87,Unknown
b068476d-c6f4-4dce-855d-6aa10cd26aeb,Z1;_Zoea_I
5f348ca7-d5be-4e08-ada5-73a6adcfccdb,Z3;_Zoea_III
0328f44a-50ec-4cfb-8be2-775418be9169,Unknown
21940870-7051-4bd0-a5b9-3b4ae78c1332,Z1;_Zoea_I
de979b2a-7677-40e2-a30d-4f5879dfce16,Larva
a90884ef-26dd-4f0d-b0d1-e0a770e39e2a,Z1;_Zoea_I
cc30f0ae-d046-49fd-9790-db3b3302622b,Z2;_Zoea_II
d5453333-e056-4e13-a6e2-abfb1a9e35df,Unknown
8c714a8d-6be2-4e39-95a5-bf55374e6b30,Unknown
fca23547-c7d4-44a5-a23e-a53b94bb3d64,Larva
3b2603da-2c74-4eda-ba98-9532e4543f95,Unknown
f5f94a49-1e7e-496b-a074-54fddc07b440,Adult
bb598c8a-d361-40c3-836b-917c410b3568,Juvenile
03ff44f6-9be9-4b64-a7f6-6c0db1d59ecf,Z1;_Zoea_I
50aa52cc-3715-4501-909f-0dfcace5e776,Juvenile
a3d9e7bc-57f5-4b1e-9f1b-1e9ae00723ed,Unknown
5e80e470-668c-40ec-979b-ed594257c1d3,Unknown
db88b9e4-fc51-4d54-9f8d-eb377ed698ce,Unknown
7a0076cc-171a-4d37-84cd-ae7d6d9659f8,Unknown
3d6bd99b-7e7d-4f79-b9b2-df878a9fe77f,Juvenile
8fa26c3b-f806-4d88-96de-17138e5bcef0,Adult
e75f9ee6-d0ea-4c84-95aa-3702f8629198,Medusa
e802ebda-c801-404d-b0d8-56a8d0414dac,Female;_Adult
ae323999-3c33-454f-8acc-4970d549720c,Juvenile
557fd2b4-6c78-49e4-a76f-d32032960224,Unknown
a5b7ccf1-2196-497b-b4c1-395b75dfa099,Unknown
b43d7b47-8874-4d5d-9378-a42d162e3318,Unknown
10a80f97-faa3-486d-9dcc-cc6b34969f73,Unknown
71cb180a-4fe1-469d-a30f-7f43f588712e,Unknown
bfbb1bef-3a74-43a6-afd4-5c3b82c1937d,Unknown
ce517727-b329-4afb-90ef-211619f283cb,Adult
41062c42-2e6f-4fd5-a904-061238251fd7,F5;_Furcilia_5
8185d066-d40f-47f6-9e53-679893a52716,F7;_Furcilia_7
934e9fe9-c147-4fa8-8752-a248ea66ad56,Juvenile
4d410f3d-c228-46d1-86c0-fbf848122d5d,Unknown
7ce3bbcb-9514-437e-a104-516890e76104,Z4;_Zoea_IV
72cba16e-7b39-4c47-98ce-e82abc9c248f,Unknown
04138110-0241-4e33-b20f-56648cdd3f1c,Adult
b45dc62f-58be-4e20-aa74-f975c5a2333e,Juvenile
3be8f20a-df30-4f3d-8f19-9901ed6eda1e,Adult
3fd025c8-85b4-4568-97bf-5f66ec3670e9,Juvenile
69c29920-8f6e-4139-bc49-d8c3d2d65e2f,Mysis_larva
20de9de1-a8ca-4908-9745-36f2544c20ac,Unknown
6bec759b-6695-4633-97e7-04a55bfbae47,Unknown
7b46dded-0a4b-465e-896c-915fd7087b40,Unknown
e72e4e24-e9df-4e17-bc4b-297df90d986d,Adult
a8e4a752-23e0-4512-8526-548d418082e6,Juvenile
437b2fd8-8ec9-4c94-908c-0fd92e939902,Unknown
a7a352fd-e3ab-4469-a491-3ff574222b09,Unknown
d8205003-e070-45bc-bf85-4cdeb77fe5b9,Unknown
f282b218-02ad-4f0b-8bcb-20fe4cdf96f4,Unknown
b14efd43-6ebf-4d72-8fc1-8e89978279a0,Female;_Adult
6f80d95f-cf66-4010-9d9f-db2bc85d7917,Adult
90d80075-a37a-4fc6-ac7c-7ef83d8f3c3d,F7;_Furcilia_7
9f5b2e8d-b0f2-48e1-b01f-3650d68586c4,Juvenile
d51f58c1-aa18-4b76-9c1f-98ac2b925e2c,Z3;_Zoea_III
3e619a7b-9a74-41f0-95c4-92905d1cae8e,Unknown
60be2956-791e-408c-96ab-c6d145ad2bc2,Unknown
d0f80edf-36f2-4b37-bd99-d294aebbffd9,Adult
a14c733f-5ada-4976-aeb9-b46114031d0c,Juvenile
7321f667-5ab0-41db-b878-2178dc4f6fd9,Unknown
764fb18b-df91-4860-99e9-b811f1f94bdb,Adult
75f74ffa-2bb5-41bf-9650-935d66e37b0a,Juvenile
ee124324-71af-44aa-8708-52c0656854cd,Mysis_larva
a5f294aa-56a6-4060-bafb-7b56cda93c03,Adult
033728c6-e189-4687-a27f-4d8150e39ed2,Juvenile
f51d346b-886d-4411-9ec4-51de2a976a8b,Unknown
1b8dd431-09b7-496e-aceb-07549ab93dcd,Unknown
7111ca4b-1dad-4be7-ab4b-bd19e3d919bf,Adult
2d7b4e8c-bb6c-432d-83ce-9f9ff25fd960,Adult
c8637c26-8930-4db5-8c91-8b575a5773b0,Juvenile
c4030665-fa15-45c6-bf40-5a42f41f6297,Unknown
5f22d31e-85db-4960-a6d9-1ef2b4b0b3cf,Unknown
4794b39e-9491-450d-8bac-782e428935af,Unknown
bec1b332-c37c-4013-ae9d-b979b030be00,Unknown
81af99be-c856-4b1d-9712-8b949eff6537,Female;_Adult
b85f7ea9-a616-4c2a-9c95-3d849eebbaf0,Adult
11b30495-0690-4027-aebd-cc7b2aeef986,Male;_Adult
e013ecda-97a3-4874-bc77-1a1d30c1e132,F1;_Furcilia_1
7d23a428-a02a-4e7d-8720-d9ba43281a32,F2;_Furcilia_2
a3a997ad-d077-4d99-a8c5-3c688e4d9d9e,Juvenile
d8fd30ca-cd6f-42f9-b121-27c6278b3a30,Z3;_Zoea_III
0efd199a-e6f6-4839-92b2-d6e08f036f15,Z4;_Zoea_IV
40eb0bbc-7fae-4d6d-bb12-c5f01aaba849,Z5;_Zoea_V
73d92b4d-9b1f-48ae-8a05-3e777a66a840,Unknown
688796dd-12e2-4b11-938d-57699e16e0fc,Unknown
1c3bd235-e048-4856-986b-4cef530b4951,Unknown
d380456c-f74a-447a-89b7-f88560eb4e09,Adult
d17aeac0-77ec-46f3-9f62-d4c759fac6af,Juvenile
a28bc791-13b0-4472-a0ae-673f88170e7d,Mysis_larva
a2f96173-8b3b-459f-88b8-e8027fd9c638,Z1;_Zoea_I
05a3a144-f1ad-4457-93fd-3554db305918,Adult
bfd028fe-c47f-4688-b589-6cb53fdbd553,Juvenile
03216eab-f665-44d3-b79d-9a72e184c61b,Adult
0b67328c-411b-4cb1-b246-78a1b4070963,Juvenile
56ba0a3c-ffa5-4532-add8-aad2ced63cd2,Medusa
1ac71087-1a10-4b2b-b37f-93de0287b20d,Adult
50c2af6c-be4f-40b7-8138-13abda433fbe,Juvenile
aa517040-e5de-44f2-979e-1daade0e307b,Unknown
f5611545-861a-4b90-a5af-9c85cacd98aa,Unknown
1ebb65bf-48e0-4bdd-85f4-e136bf798095,Unknown
c0be0afc-d413-43b3-a996-1d8aededbf12,Unknown
6c8db7e6-f450-4712-b562-bf23887488b0,Adult
e3530050-0b31-47ea-87b9-0eec2f01f652,F2;_Furcilia_2
320ec650-d31e-4139-96c3-b5f0e7c33efb,Juvenile
07957a23-7e28-4be3-a902-9b606124f5da,Z1;_Zoea_I
ebd45c0a-e38e-41eb-b7b5-5041b062c240,Z2;_Zoea_II
38539a6b-7d43-4c86-af40-1754c5315ff1,Z3;_Zoea_III
976ae2d0-7f50-4bab-91f9-7b201b93ddce,Z4;_Zoea_IV
40446b06-7a4a-4a80-a1b0-59750093dadc,Z5;_Zoea_V
9289305e-f619-4e64-a24c-ad37d6a554de,Unknown
dba20f85-b784-4e39-934d-775ca13462b3,Unknown
dd4c11d6-fc6b-483a-be55-1470deee5068,Megalopa
169dce84-6162-4cdb-bfad-0273967f6048,Z5;_Zoea_V
80c9c384-436a-464b-a83b-44520b6cde91,Unknown
52455fc3-7c86-44ec-8aea-25a255da693c,Z1;_Zoea_I
2be8dbe7-4683-4135-9ffb-5a40dc79fddd,Z1;_Zoea_I
a8f7507c-5a25-4175-9562-83a1bc8a76e1,Juvenile
a2240a1d-bf9f-4bc5-a6dc-484d9b5aba78,Unknown
2824f9c1-6298-4ebc-b2b5-fde990dd6d4d,Larva
592c7e2b-b5a8-4e1f-a51e-c4d06bc8a147,Adult
e9750c04-4dc5-4ddb-b288-14c377c8174f,Female;_Adult
b516edcf-fdda-4ccb-8e88-fd5568aae20e,4;_CIV
d05b8aa6-3c4e-4af7-a126-7cd084239c3e,5;_CV
6cbc39f5-97af-459d-9b26-2bcb611ffaca,Veliger
db49da1d-cc28-4ce6-8ec5-eee56dcefb16,Male;_Adult
e9f9510e-9314-4fe3-bf10-c7bf5154157b,1;_CI
52e6f46d-f532-4af0-b103-22ffe4861348,2;_CII
f3010ffd-ca5c-4eda-a574-a18ea3021d2a,3;_CIII
4f737e28-65d3-49c6-956f-3c1e599736c8,4;_CIV
affa91c2-0d3b-40b2-ba5c-0fa9830ec255,5;_CV
1159c759-680c-42d0-b138-ce62c3fb01f1,Cyprid_larva
5cce1454-a0b7-47e5-ad9f-980944f690db,Nauplii
58ce1f31-58d3-469c-9a78-486fb06281aa,Medusa
fed7f139-a3fe-41d2-8bb5-eb30ade6b6b5,Female;_Adult
106ecf6c-b40f-4192-a1c4-bc36340e3365,Male;_Adult
8fa792b8-31e3-4b51-9b6f-34ea891589cf,4;_CIV
a18e1d25-0c10-4b96-9e2d-38a3d7c2db97,Egg
5b5ed7a1-514e-4df7-9b74-8487c1d7ce36,Unknown
76af7019-56a2-43ea-8bfc-a787fbdd5c57,Unknown
9c322987-cc9a-4565-af1f-bd5c92e133e8,Unknown
e1814f77-6341-49ad-b898-35ec1cf05500,Female;_Adult
0d1e1fa1-e5f5-43b3-8d09-524acd0efbab,Male;_Adult
30fe2308-1bf9-4b9c-b1c3-97fdd22fd706,4;_CIV
a60a6108-3c5c-48ee-8995-ba5617bc1ba5,5;_CV
a9523b25-7500-421c-a0ef-eaaea80bb4c1,Female;_Adult
cee6e6f8-d116-4002-a545-238f742d864e,Male;_Adult
2706013b-53a1-445f-a555-da3920834d07,5;_CV
26b6e3b6-3f64-44d4-904b-8753c22c7731,Medusa
985c7cfd-ec45-463d-8c7c-28be2047d281,Copepodite
2fc1ebe8-ad9c-42ed-a7b2-bbf3d60601ed,Copepodite
704c7681-0709-4d03-9f86-d23c1cdb1e43,Copepodite
964e21df-f3e8-45d5-b273-92e93452208a,Unknown
40250467-cc42-4ae8-bd3e-f8151785c1b4,Female;_Adult
6eb3364f-1139-48a3-b287-d3c003a761a0,Male;_Adult
c5ef0b8d-7ff2-438e-9e78-4e930f275c41,5;_CV
9b520607-be3f-496a-87b7-dd549cbf4a57,Unknown
bf5f5c5b-b627-4f8e-9729-8dfef476c2e1,Female;_Adult
24c67d27-9835-49d2-8666-b46dfb5f4515,Male;_Adult
34513c7a-58e9-4c22-8955-38ee47c04e04,4;_CIV
2863f568-e02b-4f68-b84d-348cc6de767f,5;_CV
a0235b9a-1fa3-46c2-bffc-97f0350e9f06,Cal1;_Calyptopis_1
a3616ca2-10c3-4d9b-a9d1-fa8a81d1fae1,Metanauplius
782383fd-4c61-4ff0-8cd4-badb3c4740d4,N1;_Nauplius_1
a9734376-a1ff-4660-bdab-abc32e989a3b,N2;_Nauplius_2
fd5eaec7-f6ba-496c-be64-478f42a54914,Female;_Adult
4b56b424-e0b8-4f1a-a2d3-7487a6c81af7,Male;_Adult
ab672d87-63cd-4c92-ad52-849478a2d7e9,5;_CV
d3acdb47-9814-4c0e-a7bf-58aeb43c8574,Veliger
a446d30b-60b0-4b1f-96b8-1395f3591b6a,Female;_Adult
38f4f9ac-0d7a-46cb-8af3-0f4f04de5990,Male;_Adult
63bdabe5-8c64-44e4-b6ca-07d11a512722,1;_CI
0004e746-43ce-4373-9e51-3b236a2cc823,2;_CII
81be8c7f-93d3-4279-b8b1-32e46b5019cf,3;_CIII
